CID,IsomericSMILES,Descriptors,Alcohol,Animal Body,Aquatic,Balsamic,Chemicals,Earthy,Flower,Fruity,Gourmand,Green,Herbal,Savory,Smoky,Spices,Sulfur,Woody
19693420,CCCCCCCCOCCCCCCC,"['Green', 'Earthy']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19693430,CCCCCCCCCCCOCCCCCCC,"['Alcohol', 'Chemicals']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19693442,CCCCCCCCCCOCCCCCCC,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19693446,CCCCCCCCCOCCCCCCC,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19702290,C1CCCCCOC(=O)CC(=O)OCCCC1,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19737259,CCC(CS)C(=O)OCC,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19782729,CC(=O)C1=NC=CO1,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19792960,CCC1CC2CC1CC2OC,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19802217,CC(C)C(C(=O)C)S,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19820742,CCC(C)C(=O)S,"['Savory', 'Sulfur', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
19830424,CC1C2CC3CC1C(C(C2)C3=C)OC(=O)C,"['Animal Body', 'Woody', 'Herbal']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19838537,C1CCCCCCCC2C(O2)CCCCCC1,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19857768,CCCC(=O)OC(C)CC1=CC=CC=C1,"['Flower', 'Spices']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19863975,CCC(C)CN1C=CC=C1,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19871663,CC(C)CCC(C)C(C)O,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19872333,CCCC(=O)OC1=C(OC(C1=O)C)C,"['Chemicals', 'Alcohol', 'Fruity', 'Earthy', 'Green']",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
19876973,CCCCC1C(O1)C=O,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
19963983,CCC(OCC(C)C)OCC(C)C,"['Alcohol', 'Sulfur', 'Chemicals', 'Green']",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
19964035,CCC(OCC)OCC(C)C,"['Alcohol', 'Woody', 'Chemicals', 'Green']",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
19964037,CCC(OC)OCC,"['Alcohol', 'Woody', 'Chemicals']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
19986620,CC1=CC(=C(C(=C1)C(C)C)O)C,"['Green', 'Spices', 'Earthy']",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
19989124,CCCCC(O)S,"['Green', 'Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
19993347,CCCCCCC1COCC(=O)O1,"['Savory', 'Animal Body', 'Earthy', 'Gourmand']",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
20055523,CC(C)[C@@]12CC[C@]([C@@H]1C2)(C)O,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20069191,CCCCCCCOC(C)(CCC=C(C)C)C=C,"['Green', 'Earthy']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20098061,C=CCCC(=O)OC1CCCCC1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20158044,CSCC1=CSC=C1,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
20183924,C/C=C(\C)/C(=O)OC1CCCCC1,"['Green', 'Fruity', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20224800,CCC(C)CCCCCCC=O,"['Green', 'Fruity', 'Flower', 'Chemicals']",0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
20239946,CC1CC(C=CC1C)C=O,"['Chemicals', 'Green', 'Balsamic']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20268659,CC1C=CC2(O1)C=C(CCC2C(C)C)C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20268662,CC1CC=C(C2(C1(C)C)C=CC(O2)C)C,"['Fruity', 'Herbal']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20279352,CCOCC(=O)OCC1=CC=CC=C1,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
20307640,CC1CC=CCC12COC(OC2)(C)C,"['Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20307658,CC1CC=CCC12COC(OC2)C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20307660,CC1CC(=C(CC12COCOC2)C)C,['Spices'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20313890,CC1=C(C=CO1)SSC2CCCCC2,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20314017,CCC#CC(=O)C(OC)OC,"['Woody', 'Earthy', 'Herbal']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20330071,CCCCC(C)(CC)C(=O)OCC,"['Fruity', 'Herbal']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20332432,CC1=C(C(CCC1)(C)C)C(=O)CC(C)SC,"['Gourmand', 'Fruity', 'Herbal', 'Smoky']",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
20348182,CC(=O)CC1C2CCC(C2)C1(C)C,"['Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
20362516,CC1=CC(CS1)S,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20372966,CCCCCC(C(CCCC)S)O,"['Green', 'Fruity', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
20372968,CCCCCC(=O)C(CCCC)S,"['Green', 'Fruity', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
20380713,CCCCCCCCC1CCOC1=O,"['Green', 'Animal Body', 'Fruity']",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20381858,CSC/C(=C\C1=CC=CC=C1)/C=O,"['Green', 'Savory']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20442793,CC1CC(C(O1)C)S,"['Savory', 'Smoky', 'Gourmand', 'Sulfur']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
20473563,CC(C)(C)C(CC/C=C/C=C)O,"['Fruity', 'Flower', 'Earthy']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
20514321,CCCCCC1OCCC(S1)CCC,"['Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20519097,CCCCC(C(CCC)S)O,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20519098,CCCCC(=O)C(CCC)S,"['Green', 'Fruity', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
20519099,CC(C)CC(=O)C(C(C)C)S,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20523393,CC(CC=O)C1CCC(CC1)(C)O,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20538510,C1CCCCCCOC(=O)OCCCCCC1,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20560352,CCC(=O)C1=NC(=CS1)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20560364,CCC(C)C(=O)OCC1=CC=CO1,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20561535,CC1=CCC(CC1)C(CC=C)O,"['Green', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20561537,CC1CC2(CCC1C(O2)C(C)C)C,"['Green', 'Herbal']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20561539,CC1CC(=CCC1C(CC=C)O)C,"['Green', 'Fruity', 'Spices', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
20569373,CC(=CC1(CCCC1)O)C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20656016,CCOC(=O)C(C)C(C)S,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20729637,CCOCOCCC1=CC=CC=C1,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20831761,CCC/C=C(/C#N)\C1=CC=CC=C1,"['Flower', 'Chemicals', 'Aquatic', 'Balsamic', 'Green']",0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
20831778,CC1=C(C(=CC=C1)C(C)C=O)C,"['Fruity', 'Gourmand', 'Balsamic']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
20831812,C/C=C\C1=CC(=C(C=C1)OC=O)OC,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
20831821,CC1=C(CCO1)SC(=O)C,['Sulfur'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20835508,C/C=C\C1=CC(=C(C=C1)OC(=O)CC2=CC=CC=C2)OC,"['Flower', 'Spices', 'Gourmand']",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
20836197,CC(/C(=C(/C)\C(=O)C)/C)C(C)(C)C,"['Flower', 'Woody', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
20836301,CC/C=C\CCOC(=O)C(CC)CC,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20836345,CC/C=C\CCOC(CC)OC,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20837773,CC(=CC/C=C(/C)\CC=O)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20837878,C[C@H]1CC[C@H]([C@H]2C1=CC(C(=C2)C)O)C(C)C,"['Spices', 'Woody']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20838599,CC1=CC[C@H](CC1)C(C)(C)OC(=O)/C=C/C2=CC=CC=C2,"['Flower', 'Balsamic']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20839505,CCOC(C)OC1=C(C=C(C=C1)/C=C\C)OC,"['Fruity', 'Spices', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
20839647,CC/C=C\CCOC(=O)/C(=C/CC)/C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20975449,CC=CC1=CCC(C=C1)OC,"['Green', 'Woody', 'Spices']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20976953,CCC=CC=C=CC(=O)C,"['Savory', 'Fruity', 'Green']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
20981461,CCCCCCC=CC=C,"['Chemicals', 'Green']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20981955,CCCCCCC1C(O1)C=CC=O,['Chemicals'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20981956,CCCC1C(O1)C=CC=O,['Chemicals'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21115836,CC(C(=O)OCCC1=CC=CC=C1)O,"['Alcohol', 'Flower', 'Fruity', 'Chemicals']",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
21149427,CC1=CC[C@H](C1(C)C)CCOC(=O)C,"['Green', 'Fruity', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
21156090,C1C=CC2C1C3CC2C(C3)OCC=O,"['Green', 'Flower', 'Woody', 'Earthy']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
21156163,CC1C(CCC1(C)OC(=O)C)C(=C)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21158617,C/C=C\CCCCC=O,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21159448,CCOC(=O)CC/C=C\CC=C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21159742,CCC/C=C\CCOC(=O)C,"['Green', 'Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
21186827,CCC1=CN=C(C=N1)C(=O)C,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21251947,CCCCCSS,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21290463,CC1CCC(CC1)C(C)CC=O,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21290465,CC(C)C(C)CCCCCCCCC=O,"['Chemicals', 'Flower', 'Balsamic']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
21290466,C1CCC2CC(CCC2C1)CC=O,"['Woody', 'Earthy']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21290469,CC(C=C)C1CC(CC=C1)C=O,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21290472,CC(CC=O)C(C)C1=CC=CC=C1,"['Green', 'Flower', 'Smoky']",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
21290473,CCC(CCC1C(CCCC1(C)C)C)C=O,"['Flower', 'Woody']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21290478,CC(C=C)C1CC(CC=C1)(C)C=O,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21304742,CC1=NC(=CS1)CC(C)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21310069,CC1CC[C@H]([C@@H](C1)O)C(C)(C)O,"['Green', 'Herbal']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
21319797,CC1(C2CCC(C2)C1C(C)(CC=C)O)C,"['Fruity', 'Woody', 'Balsamic']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
21397352,CC(CCC(=C(C)C)C)CC=O,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21400548,CCC(=O)OCC1=CC=CC(=C1)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21407712,CC(C)C1=CC(=CC(=C1)C=O)C(C)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21467047,CC1=CCC(C1(C)C)C(=C)CC(C)C=O,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21470922,CCCCCCCCOC(=O)CC(=O)[O-],"['Savory', 'Fruity']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21475824,CC(C)CCOC(=O)C1=CC(=C(C=C1)O)OC,"['Animal Body', 'Flower', 'Balsamic']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21492476,CCC1=COC(=O)C=C1,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21498028,CC(C)C(CCC(C)O)CCC(C)O,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21517141,CCCCCCCCCCC(=O)OCCCCCCC,"['Savory', 'Earthy', 'Smoky']",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
21545434,CCCCSSS,"['Savory', 'Spices']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21546135,CC(C1=CC=CO1)SC,"['Savory', 'Smoky']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
21554588,CC1=NC=C2COCC2=N1,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21554596,CC1C2=NC(=NC=C2CO1)C,['Gourmand'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21576247,CC(C)CCCC1CCCCC1=O,"['Flower', 'Woody', 'Earthy', 'Herbal']",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
21577653,CCCOC(C1=CC=CC=C1)C(=O)O,['Balsamic'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21606187,CC1=CC2C(=C(CO2)C)CC1,"['Flower', 'Herbal']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21606866,CC/C=C\CCCOC(=O)C,"['Green', 'Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
21651867,CCC(C(=O)C1=CC=CC=C1)C(=O)O,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21660211,CCC(C)C(=S)OCC,"['Savory', 'Sulfur', 'Fruity', 'Earthy']",0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
21678646,CC(C)(C)C1=C(C=C(C=C1)OC)OC,"['Spices', 'Woody', 'Earthy']",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
21713511,CCCOC(=O)C(CC)C1=CC=CC=C1,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21773712,CC(C)CC1SC(SS1)CC(C)C,"['Savory', 'Smoky', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
21815789,CCCCC1(OC2=CC=CC=C2O1)CCCC,['Flower'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21856063,CC(=C(C)C1CCCCO1)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21868199,CCCCOC(=O)CCC(=O)[O-],['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21872276,C=CCOC(=O)/C=C/C(=O)[O-],['Earthy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21885113,C1CC2CC1C3C2C(C(C3)CO)CO,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21885334,C1CCCCOC(=O)OCCC1,"['Woody', 'Earthy', 'Herbal']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
21885377,C=CCCCC1CCCC(=O)O1,"['Savory', 'Gourmand']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21885484,C1CCCCCOC(=O)C(=O)OCCCC1,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21904025,CCCCOC(=O)C(=O)[O-],"['Alcohol', 'Fruity']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21909228,CCC12CCC3C(CCCC3(C1CCO2)C)(C)C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21909238,CC(C(C)O)C(=C)C(C)C(C)(C)C,"['Animal Body', 'Woody', 'Herbal']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21910464,CC/C(=C/CC1CC=C(C1(C)C)C)/CO,"['Woody', 'Balsamic']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21918450,CCCCC(CC)CCC=O,"['Flower', 'Fruity', 'Balsamic', 'Savory', 'Woody']",0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
21932488,CCCCC1(CCCCC1)OC(=O)C,"['Fruity', 'Woody', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
21933618,CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C,"['Animal Body', 'Fruity']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21940939,CC1=CC=CC=C1SSC,"['Savory', 'Smoky', 'Gourmand', 'Sulfur']",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
21954307,C1CCCOC(=O)OCC1,"['Woody', 'Herbal']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21967387,C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,['Fruity'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21972054,CC(=CCC/C(=C/C(C)(C)O)/C)C,"['Green', 'Fruity', 'Woody', 'Earthy']",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
21999737,CC(C)C/C=C(/CSC)\C=O,"['Savory', 'Spices', 'Green']",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
22011445,CCCCC(OCCCC)OCCCC,"['Green', 'Sulfur', 'Alcohol']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22011447,CCCCCC(OCCCCC)OCCCCC,"['Green', 'Fruity', 'Woody', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22011448,CCCCCOC(CCCC)OCCCCC,"['Alcohol', 'Spices', 'Chemicals', 'Green']",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
22011559,C1CCCCCCOC(=O)OCCCCC1,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22011560,C1CCCCCOC(=O)OCCCCC1,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22034852,C=CCOC(=O)CC1CCCCC1,"['Green', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22034999,CCCCCCOC(=O)/C=C/C=C/C,"['Green', 'Fruity', 'Balsamic']",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22035484,CC(CCC=C(C)C)CCOC(CC1=CC=CC=C1)OC,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22035492,CC(C)(CCC1=CC=CC=C1)C(=O)OC,"['Green', 'Fruity', 'Flower', 'Balsamic']",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
22057022,CCCCOC(=O)CC(=O)[O-],"['Alcohol', 'Fruity', 'Chemicals']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22063486,CC(C)C1=CC=C(C=C1)CC(C)(C)O,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22082179,CCC(C)C(=O)OC1CC2CCC1(C2(C)C)C,"['Green', 'Woody']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
22137709,COC1=CC=CC=C1C(=O)OOC,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22150008,CC(C)CC(=O)C(C(C)C)SCC(=C)C,"['Savory', 'Fruity', 'Flower', 'Green']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
22150013,CCCC(=O)C(CC)SC,"['Green', 'Savory', 'Herbal']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22150014,CCCC(=O)C(CC)SC(C(C)C)C(=O)CC(C)C,"['Flower', 'Woody', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
22150015,CCCCCC1=NC=CS1,"['Green', 'Savory', 'Earthy', 'Gourmand']",0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
22150016,CC(C)CC(=O)C(C(C)C)SCC=C,"['Green', 'Fruity', 'Spices', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
22169177,CCCC(=O)OCCCCC(C)C,"['Green', 'Fruity', 'Alcohol']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22182954,CC(C)CCCCOC(=O)C,"['Green', 'Fruity', 'Herbal']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
22213645,CCOC(=O)CC(C)SC,"['Fruity', 'Earthy', 'Balsamic', 'Savory', 'Sulfur']",0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
22219097,CCCC1=CC2=C(C=C1)OCC(=O)CO2,"['Chemicals', 'Aquatic']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22219099,CCC1=CCCC(C12C=CC(O2)C)(C)C,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22235151,CC(OCCOC)OCC1=CC=CC=C1,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22251515,CCCOC(=O)C(C)S,"['Savory', 'Smoky', 'Fruity', 'Gourmand']",0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
22297788,CCCCCCOC(=O)/C(=C\C)/C,"['Green', 'Flower', 'Alcohol', 'Herbal']",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
22311498,CCCCCCCCCCOC(=O)/C=C/C,"['Alcohol', 'Chemicals', 'Green']",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22320909,CC(CCC=C(C)C)CCOC=C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22321042,CCCCCCOC(=O)C(CC)S,"['Green', 'Fruity']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22326187,CCCC(CCC1C(CCC(C1(C)C)C)C)O,"['Animal Body', 'Woody']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22336876,CC(CC1=CC=CC=C1)COC,"['Green', 'Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
22336879,CC1(CCC(=CC1)CCC=O)C,"['Green', 'Flower']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22376131,CCCCCC(CCC)C#N,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22395803,CC/C=C/CCC1=CC(=O)CC1,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22462059,CCC(=O)OCC1=CC=C(C=C1)C,"['Fruity', 'Flower']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22472261,CCCOS(=O)(=S)CCC,['Savory'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22476645,CC(C)CC1CCCC(C1)(C)O,"['Flower', 'Fruity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22486853,CCCC(C1=CC=C(C=C1)C(C)C)O,"['Green', 'Flower', 'Woody']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
22507249,CC(=O)CC1=CC=CN1,"['Fruity', 'Earthy', 'Smoky', 'Savory', 'Gourmand']",0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
22559443,C/C/1=C/CCC2(C(O2)CC(/C=C\C1)(C)C)C,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22561626,CC1CCC(=C(C)C)C(=O)C1CC=C,['Woody'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22607931,CC1=C(C(=C(C=C1)C#N)C)C,['Earthy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22620524,CC1=CC=C(C=C1)CCC(C)O,['Green'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22627811,C1CCCCCCCCNCCCCCCC1,['Animal Body'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22713151,C/C=C/CCCCCCCC#N,"['Chemicals', 'Flower', 'Fruity']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
22726404,CC1=CCCC(C1C/C(=C(\C)/C=O)/C)(C)C,"['Fruity', 'Woody']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
